ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
225985_at,3.32E-02,1.64E-02,2.425829,-4.47801,0.7431071,PRKAA1,protein kinase AMP-activated catalytic subunit alpha 1
213057_at,3.32E-02,1.64E-02,-2.425811,-4.47805,-0.5916058,ATPAF2,ATP synthase mitochondrial F1 complex assembly factor 2
236259_at,3.32E-02,1.64E-02,-2.425792,-4.47809,-0.3763768,STK4,serine/threonine kinase 4
228200_at,3.32E-02,1.64E-02,-2.42541,-4.47899,-0.6099223,ZNF252P,"zinc finger protein 252, pseudogene"
216094_at,3.32E-02,1.65E-02,2.42505,-4.47983,0.6256699,,
213564_x_at,3.32E-02,1.65E-02,2.425044,-4.47985,1.2227711,LDHB,lactate dehydrogenase B
1569484_s_at,3.32E-02,1.65E-02,2.42504,-4.47986,0.5978826,MDN1,midasin AAA ATPase 1
203865_s_at,3.32E-02,1.65E-02,2.424979,-4.48,0.7599626,ADARB1,"adenosine deaminase, RNA specific B1"
205258_at,3.33E-02,1.65E-02,2.424725,-4.48059,1.4055199,INHBB,inhibin beta B subunit
238525_at,3.33E-02,1.65E-02,2.424604,-4.48088,0.2694577,DDX56,DEAD-box helicase 56
201418_s_at,3.33E-02,1.65E-02,2.424229,-4.48176,0.6944436,SOX4,SRY-box 4
201634_s_at,3.33E-02,1.65E-02,-2.424123,-4.482,-0.5819422,CYB5B,cytochrome b5 type B
201602_s_at,3.33E-02,1.65E-02,-2.423745,-4.48289,-0.4140675,PPP1R12A,protein phosphatase 1 regulatory subunit 12A
236338_at,3.34E-02,1.65E-02,2.423479,-4.48351,0.5979724,,
240846_at,3.34E-02,1.65E-02,-2.423468,-4.48354,-0.6684253,PCBD2,pterin-4 alpha-carbinolamine dehydratase 2
211148_s_at,3.34E-02,1.65E-02,-2.423395,-4.48371,-0.8450911,ANGPT2,angiopoietin 2
230543_at,3.34E-02,1.65E-02,-2.422991,-4.48465,-0.8497663,USP9X,"ubiquitin specific peptidase 9, X-linked"
229306_at,3.35E-02,1.66E-02,2.422257,-4.48637,0.192751,C2CD4B,C2 calcium dependent domain containing 4B
244692_at,3.35E-02,1.66E-02,2.421877,-4.48726,1.0158763,CYP4F22,cytochrome P450 family 4 subfamily F member 22
223936_s_at,3.35E-02,1.66E-02,-2.421804,-4.48743,-0.4551645,FOXP1,forkhead box P1
206900_x_at,3.35E-02,1.66E-02,-2.421585,-4.48794,-0.4249562,ZNF253,zinc finger protein 253
219881_s_at,3.36E-02,1.66E-02,-2.421075,-4.48914,-0.3070769,CTC-338M12.4,uncharacterized LOC101928649
211595_s_at,3.36E-02,1.66E-02,-2.420719,-4.48997,-0.4490931,MRPS11,mitochondrial ribosomal protein S11
223093_at,3.36E-02,1.66E-02,-2.420629,-4.49018,-0.872264,ANKH,ANKH inorganic pyrophosphate transport regulator
203727_at,3.36E-02,1.67E-02,2.420351,-4.49083,0.4108008,SKIV2L,Ski2 like RNA helicase
227435_at,3.36E-02,1.67E-02,2.42034,-4.49086,0.5208847,USF3,upstream transcription factor family member 3
224815_at,3.36E-02,1.67E-02,-2.420228,-4.49112,-0.3651546,COMMD7,COMM domain containing 7
213422_s_at,3.36E-02,1.67E-02,2.420058,-4.49151,1.3555029,MXRA8,matrix remodeling associated 8
220702_at,3.36E-02,1.67E-02,-2.420056,-4.49152,-0.6820003,,
225193_at,3.36E-02,1.67E-02,2.420031,-4.49158,0.7781623,CCAR2,cell cycle and apoptosis regulator 2
229348_at,3.36E-02,1.67E-02,2.419978,-4.4917,0.4162361,UBIAD1,UbiA prenyltransferase domain containing 1
223716_s_at,3.37E-02,1.67E-02,2.4195,-4.49282,0.3220838,ZRANB2,zinc finger RANBP2-type containing 2
1553672_at,3.37E-02,1.67E-02,-2.418991,-4.49401,-0.9304305,ENAH,enabled homolog (Drosophila)
1553165_at,3.38E-02,1.67E-02,-2.418365,-4.49547,-0.7991726,SYNRG,"synergin, gamma"
218589_at,3.38E-02,1.68E-02,2.418211,-4.49583,1.1848046,LPAR6,lysophosphatidic acid receptor 6
211152_s_at,3.38E-02,1.68E-02,-2.418209,-4.49584,-0.4081438,HTRA2,HtrA serine peptidase 2
202313_at,3.38E-02,1.68E-02,-2.418147,-4.49598,-0.5360693,PPP2R2A,protein phosphatase 2 regulatory subunit Balpha
220285_at,3.39E-02,1.68E-02,-2.417012,-4.49863,-0.8290723,ABHD17B,abhydrolase domain containing 17B
209791_at,3.39E-02,1.68E-02,2.416859,-4.49899,1.6066373,PADI2,peptidyl arginine deiminase 2
212951_at,3.39E-02,1.68E-02,2.416661,-4.49945,1.0883322,ADGRF5,adhesion G protein-coupled receptor F5
244751_at,3.39E-02,1.68E-02,2.416301,-4.50029,0.3288869,PCP2,Purkinje cell protein 2
205505_at,3.39E-02,1.68E-02,-2.4163,-4.50029,-1.0649777,GCNT1,"glucosaminyl (N-acetyl) transferase 1, core 2"
203752_s_at,3.40E-02,1.68E-02,2.415996,-4.501,0.4306897,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
201666_at,3.41E-02,1.69E-02,-2.415063,-4.50318,-0.8157728,TIMP1,TIMP metallopeptidase inhibitor 1
210276_s_at,3.41E-02,1.69E-02,-2.414917,-4.50352,-0.5117205,NOL12///TRIOBP,nucleolar protein 12///TRIO and F-actin binding protein
230707_at,3.41E-02,1.69E-02,-2.414256,-4.50506,-1.0073828,SORL1,sortilin related receptor 1
243395_at,3.42E-02,1.69E-02,-2.413877,-4.50595,-0.99548,,
238718_at,3.42E-02,1.70E-02,2.413669,-4.50643,0.7564595,,
213557_at,3.42E-02,1.70E-02,-2.41345,-4.50694,-1.5431372,CDK12,cyclin dependent kinase 12
227941_at,3.42E-02,1.70E-02,-2.413345,-4.50719,-0.8995457,LOC339803,uncharacterized LOC339803
224999_at,3.42E-02,1.70E-02,2.41331,-4.50727,1.5279427,EGFR,epidermal growth factor receptor
204118_at,3.42E-02,1.70E-02,-2.412701,-4.50869,-1.541692,CD48,CD48 molecule
202127_at,3.43E-02,1.70E-02,-2.41257,-4.509,-0.5602888,PRPF4B,pre-mRNA processing factor 4B
229521_at,3.43E-02,1.70E-02,-2.412291,-4.50965,-1.1746016,CCDC71L,coiled-coil domain containing 71-like
220305_at,3.43E-02,1.70E-02,-2.411806,-4.51078,-0.5371408,MAVS,mitochondrial antiviral signaling protein
212692_s_at,3.43E-02,1.70E-02,-2.411558,-4.51136,-0.7308724,LRBA,LPS responsive beige-like anchor protein
220071_x_at,3.43E-02,1.71E-02,2.411516,-4.51145,0.4428503,HAUS2,HAUS augmin like complex subunit 2
1558815_at,3.43E-02,1.71E-02,2.411431,-4.51165,1.120971,SORBS2,sorbin and SH3 domain containing 2
235176_at,3.44E-02,1.71E-02,2.411349,-4.51184,0.4224676,ZFP82,ZFP82 zinc finger protein
232994_s_at,3.44E-02,1.71E-02,2.410695,-4.51337,0.9749875,ARHGEF28,Rho guanine nucleotide exchange factor 28
217925_s_at,3.44E-02,1.71E-02,2.410576,-4.51364,0.4188616,C6orf106,chromosome 6 open reading frame 106
206853_s_at,3.45E-02,1.71E-02,-2.409853,-4.51533,-0.5946916,MAP3K7,mitogen-activated protein kinase kinase kinase 7
221986_s_at,3.45E-02,1.71E-02,-2.409788,-4.51548,-0.856552,KLHL24,kelch like family member 24
32091_at,3.45E-02,1.71E-02,-2.409656,-4.51579,-0.3103357,SLC25A44,solute carrier family 25 member 44
206809_s_at,3.45E-02,1.71E-02,-2.409328,-4.51655,-0.3391788,HNRNPA3///HNRNPA3P1,heterogeneous nuclear ribonucleoprotein A3///heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
201904_s_at,3.45E-02,1.72E-02,2.409301,-4.51661,0.5796185,CTDSPL,CTD small phosphatase like
213022_s_at,3.45E-02,1.72E-02,-2.409287,-4.51664,-0.9958407,UTRN,utrophin
235280_at,3.45E-02,1.72E-02,-2.409272,-4.51668,-0.3813341,POLR1A,RNA polymerase I subunit A
204934_s_at,3.45E-02,1.72E-02,-2.409194,-4.51686,-1.1803568,HPN,hepsin
214753_at,3.46E-02,1.72E-02,2.408559,-4.51834,0.7705436,N4BP2L2,NEDD4 binding protein 2 like 2
1559259_at,3.46E-02,1.72E-02,-2.408463,-4.51856,-0.6034068,,
225949_at,3.46E-02,1.72E-02,2.408043,-4.51954,0.7688854,MIR6845///NRBP2,microRNA 6845///nuclear receptor binding protein 2
212960_at,3.46E-02,1.72E-02,-2.408027,-4.51958,-1.685099,TBC1D9,TBC1 domain family member 9
211038_s_at,3.46E-02,1.72E-02,2.407916,-4.51984,0.6628773,CROCCP2,"ciliary rootlet coiled-coil, rootletin pseudogene 2"
239012_at,3.46E-02,1.72E-02,-2.407744,-4.52024,-0.7765226,RNF144B,ring finger protein 144B
1564521_x_at,3.47E-02,1.72E-02,2.407437,-4.52095,0.409231,PRMT5,protein arginine methyltransferase 5
204454_at,3.47E-02,1.72E-02,-2.407397,-4.52104,-0.9309775,LDOC1,leucine zipper down-regulated in cancer 1
1553693_s_at,3.47E-02,1.72E-02,2.407365,-4.52112,0.9095303,CBR4,carbonyl reductase 4
223657_at,3.47E-02,1.72E-02,2.407233,-4.52142,0.3348187,FAM167B,family with sequence similarity 167 member B
222554_s_at,3.47E-02,1.72E-02,-2.407163,-4.52159,-0.2876482,NOL6,nucleolar protein 6
219742_at,3.47E-02,1.73E-02,-2.407021,-4.52192,-0.6796772,PRR7,proline rich 7 (synaptic)
1553668_at,3.47E-02,1.73E-02,-2.406966,-4.52205,-0.3554601,LRCH3,leucine rich repeats and calponin homology domain containing 3
207105_s_at,3.47E-02,1.73E-02,-2.406487,-4.52316,-0.4048207,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2
204880_at,3.48E-02,1.73E-02,2.406003,-4.52429,0.8195774,MGMT,O-6-methylguanine-DNA methyltransferase
212775_at,3.48E-02,1.73E-02,2.405738,-4.5249,0.8117249,OBSL1,obscurin like 1
224407_s_at,3.48E-02,1.73E-02,-2.405645,-4.52512,-1.1588905,STK26,serine/threonine protein kinase 26
242361_at,3.48E-02,1.73E-02,-2.405333,-4.52584,-0.6102646,,
227121_at,3.49E-02,1.73E-02,2.405123,-4.52633,1.1888674,ZBTB20,zinc finger and BTB domain containing 20
1556015_a_at,3.49E-02,1.73E-02,2.40507,-4.52646,0.475703,MESP2,mesoderm posterior bHLH transcription factor 2
212063_at,3.49E-02,1.74E-02,-2.404643,-4.52745,-0.725254,CD44,CD44 molecule (Indian blood group)
231196_x_at,3.49E-02,1.74E-02,2.404264,-4.52833,0.4448973,LINC00202-1,long intergenic non-protein coding RNA 202-1
211889_x_at,3.49E-02,1.74E-02,-2.404112,-4.52868,-1.1854321,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1
202248_at,3.49E-02,1.74E-02,-2.40398,-4.52899,-0.3515222,E2F4,E2F transcription factor 4
228971_at,3.49E-02,1.74E-02,2.403916,-4.52914,0.7293867,SLC25A3,solute carrier family 25 member 3
206675_s_at,3.50E-02,1.74E-02,-2.403862,-4.52926,-0.5287162,SKIL,SKI-like proto-oncogene
212592_at,3.50E-02,1.74E-02,2.403607,-4.52986,2.3305907,JCHAIN,joining chain of multimeric IgA and IgM
228542_at,3.50E-02,1.74E-02,-2.403404,-4.53033,-0.5553354,MRS2,"MRS2, magnesium transporter"
215073_s_at,3.50E-02,1.74E-02,-2.403351,-4.53045,-0.9083422,NR2F2,nuclear receptor subfamily 2 group F member 2
209003_at,3.50E-02,1.74E-02,2.403345,-4.53046,0.6994085,SLC25A11,solute carrier family 25 member 11
213956_at,3.50E-02,1.74E-02,-2.402984,-4.5313,-0.4166883,CEP350,centrosomal protein 350
1563226_at,3.50E-02,1.74E-02,-2.402925,-4.53144,-0.5937358,SLC38A10,solute carrier family 38 member 10
225834_at,3.50E-02,1.74E-02,-2.40287,-4.53157,-1.5376754,FAM72A///FAM72D///FAM72B///FAM72C,family with sequence similarity 72 member A///family with sequence similarity 72 member D///family with sequence similarity 72 member B///family with sequence similarity 72 member C
219127_at,3.50E-02,1.75E-02,-2.402686,-4.53199,-1.5891432,PRR15L,proline rich 15 like
234560_at,3.50E-02,1.75E-02,-2.402606,-4.53218,-0.9577229,,
208847_s_at,3.51E-02,1.75E-02,2.402471,-4.53249,0.4515556,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide"
205641_s_at,3.51E-02,1.75E-02,2.402444,-4.53256,0.3847466,TRADD,TNFRSF1A associated via death domain
206048_at,3.51E-02,1.75E-02,2.402284,-4.53293,0.4505819,OVOL2,ovo like zinc finger 2
218626_at,3.51E-02,1.75E-02,-2.402206,-4.53311,-0.4254632,EIF4ENIF1,eukaryotic translation initiation factor 4E nuclear import factor 1
224564_s_at,3.51E-02,1.75E-02,-2.401643,-4.53442,-0.4155921,RTN3,reticulon 3
218532_s_at,3.51E-02,1.75E-02,2.401354,-4.53509,1.2835015,FAM134B,family with sequence similarity 134 member B
210947_s_at,3.52E-02,1.75E-02,-2.401139,-4.53559,-0.3919048,MSH3,mutS homolog 3
228098_s_at,3.52E-02,1.75E-02,2.401128,-4.53561,0.8646621,MYLIP,myosin regulatory light chain interacting protein
1552482_at,3.52E-02,1.75E-02,2.401092,-4.53569,0.869109,RAPH1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
235892_at,3.52E-02,1.75E-02,2.40059,-4.53686,0.6557592,,
1554930_a_at,3.52E-02,1.76E-02,-2.400359,-4.5374,-0.8742727,FUT8,fucosyltransferase 8
229129_at,3.53E-02,1.76E-02,2.399764,-4.53878,0.8851601,HNRNPD,heterogeneous nuclear ribonucleoprotein D
205160_at,3.53E-02,1.76E-02,2.399722,-4.53887,1.0594816,PEX11A,peroxisomal biogenesis factor 11 alpha
225370_at,3.53E-02,1.76E-02,-2.399693,-4.53894,-0.3592346,PYGO2,pygopus family PHD finger 2
209608_s_at,3.53E-02,1.76E-02,-2.399491,-4.53941,-0.7806459,ACAT2,acetyl-CoA acetyltransferase 2
236966_at,3.53E-02,1.76E-02,2.399367,-4.5397,0.6840772,ARMC8,armadillo repeat containing 8
205193_at,3.53E-02,1.76E-02,2.399241,-4.53999,0.741492,MAFF,MAF bZIP transcription factor F
215209_at,3.53E-02,1.76E-02,-2.399004,-4.54054,-0.8251736,SEC24D,"SEC24 homolog D, COPII coat complex component"
223124_s_at,3.53E-02,1.76E-02,2.399004,-4.54054,0.3856571,PITHD1,PITH domain containing 1
221158_at,3.54E-02,1.77E-02,-2.397919,-4.54305,-0.3956212,PAXBP1,PAX3 and PAX7 binding protein 1
212274_at,3.54E-02,1.77E-02,2.397879,-4.54315,1.0088298,LPIN1,lipin 1
209083_at,3.55E-02,1.77E-02,-2.397029,-4.54512,-1.3485551,CORO1A,coronin 1A
225735_at,3.55E-02,1.77E-02,-2.397,-4.54519,-0.9253801,ANKRD50,ankyrin repeat domain 50
210663_s_at,3.55E-02,1.77E-02,-2.396943,-4.54532,-1.7787348,KYNU,kynureninase
231045_x_at,3.55E-02,1.77E-02,-2.396703,-4.54587,-0.2982884,C11orf31,chromosome 11 open reading frame 31
1552648_a_at,3.55E-02,1.77E-02,-2.396561,-4.5462,-0.4623354,TNFRSF10A,TNF receptor superfamily member 10a
235033_at,3.55E-02,1.77E-02,-2.396539,-4.54625,-0.7667532,NPEPL1,aminopeptidase-like 1
214370_at,3.56E-02,1.77E-02,-2.396394,-4.54659,-1.1470127,S100A8,S100 calcium binding protein A8
203113_s_at,3.56E-02,1.77E-02,2.396321,-4.54676,0.4459827,EEF1D,eukaryotic translation elongation factor 1 delta
223231_at,3.56E-02,1.78E-02,-2.396112,-4.54724,-0.6379694,TATDN1,TatD DNase domain containing 1
239936_at,3.56E-02,1.78E-02,-2.39604,-4.54741,-0.4529414,MIR15A///DLEU2,microRNA 15a///deleted in lymphocytic leukemia 2 (non-protein coding)
218429_s_at,3.56E-02,1.78E-02,-2.395911,-4.54771,-0.6580474,C19orf66,chromosome 19 open reading frame 66
203620_s_at,3.56E-02,1.78E-02,-2.395798,-4.54797,-0.5739022,FCHSD2,FCH and double SH3 domains 2
205446_s_at,3.56E-02,1.78E-02,-2.395696,-4.5482,-0.6734439,ATF2,activating transcription factor 2
204580_at,3.56E-02,1.78E-02,-2.39569,-4.54822,-2.1150692,MMP12,matrix metallopeptidase 12
218341_at,3.56E-02,1.78E-02,-2.395636,-4.54834,-0.3505712,PPCS,phosphopantothenoylcysteine synthetase
215043_s_at,3.56E-02,1.78E-02,-2.39562,-4.54838,-1.4238413,GUSBP3///SMA5///SMA4,"glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene"
212845_at,3.56E-02,1.78E-02,2.395424,-4.54883,0.8082467,SAMD4A,sterile alpha motif domain containing 4A
1552473_at,3.56E-02,1.78E-02,2.39542,-4.54884,0.3064654,GAMT,guanidinoacetate N-methyltransferase
1561640_at,3.56E-02,1.78E-02,-2.395143,-4.54949,-0.5859501,,
64488_at,3.57E-02,1.78E-02,2.394938,-4.54996,0.3655192,IRGQ,immunity related GTPase Q
223285_s_at,3.57E-02,1.78E-02,-2.394645,-4.55064,-0.4823385,ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
219103_at,3.57E-02,1.79E-02,2.394086,-4.55193,0.7113249,ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
223440_at,3.58E-02,1.79E-02,-2.3939,-4.55236,-0.4195736,C16orf70,chromosome 16 open reading frame 70
210711_at,3.58E-02,1.79E-02,2.393875,-4.55242,0.512603,LINC00260,long intergenic non-protein coding RNA 260
213871_s_at,3.58E-02,1.79E-02,2.393844,-4.55249,0.175224,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1
1560926_at,3.58E-02,1.79E-02,-2.392991,-4.55447,-0.8312535,,
217732_s_at,3.58E-02,1.79E-02,-2.392865,-4.55476,-0.468616,ITM2B,integral membrane protein 2B
208405_s_at,3.58E-02,1.79E-02,-2.392842,-4.55481,-0.4463997,CD164,CD164 molecule
221894_at,3.59E-02,1.79E-02,-2.392276,-4.55612,-0.4090749,ADCK2,aarF domain containing kinase 2
201000_at,3.59E-02,1.79E-02,-2.392204,-4.55629,-0.5525052,AARS,alanyl-tRNA synthetase
241827_at,3.59E-02,1.80E-02,2.39192,-4.55694,0.6072584,ZNF615,zinc finger protein 615
212317_at,3.60E-02,1.80E-02,2.391261,-4.55847,0.3088087,TNPO3,transportin 3
202172_at,3.60E-02,1.80E-02,2.391069,-4.55891,0.5699373,VEZF1,vascular endothelial zinc finger 1
201853_s_at,3.60E-02,1.80E-02,-2.390898,-4.55931,-0.8202127,CDC25B,cell division cycle 25B
221493_at,3.60E-02,1.80E-02,-2.390716,-4.55973,-0.4030706,TSPYL1,TSPY like 1
226698_at,3.60E-02,1.80E-02,2.390612,-4.55997,0.3686407,FCHSD1,FCH and double SH3 domains 1
231552_at,3.60E-02,1.80E-02,2.390547,-4.56012,0.5115045,,
214441_at,3.61E-02,1.80E-02,-2.390139,-4.56106,-0.3570613,STX6,syntaxin 6
1566079_at,3.61E-02,1.81E-02,2.38945,-4.56265,1.0440324,RPS16P5,ribosomal protein S16 pseudogene 5
226490_at,3.62E-02,1.81E-02,-2.38922,-4.56319,-1.0743339,NHSL1,NHS like 1
239167_at,3.62E-02,1.81E-02,2.38905,-4.56358,0.7027451,,
1558486_at,3.62E-02,1.81E-02,2.388831,-4.56408,1.0726891,ZNF493,zinc finger protein 493
1552632_a_at,3.62E-02,1.81E-02,-2.388766,-4.56423,-1.1562392,ARSG,arylsulfatase G
206003_at,3.62E-02,1.81E-02,-2.388415,-4.56504,-0.4334677,CEP135,centrosomal protein 135
222835_at,3.62E-02,1.81E-02,2.388409,-4.56506,1.8934465,THSD4,thrombospondin type 1 domain containing 4
243084_at,3.63E-02,1.81E-02,-2.387968,-4.56608,-0.9487261,CALD1,caldesmon 1
233720_at,3.63E-02,1.81E-02,2.387791,-4.56649,1.1356229,SORBS2,sorbin and SH3 domain containing 2
213925_at,3.63E-02,1.81E-02,2.38779,-4.56649,0.8519682,STUM,"stum, mechanosensory transduction mediator homolog"
205063_at,3.63E-02,1.82E-02,-2.387509,-4.56714,-0.6955429,GEMIN2,gem nuclear organelle associated protein 2
1558281_a_at,3.63E-02,1.82E-02,-2.387445,-4.56728,-0.5186684,TMEM184A,transmembrane protein 184A
35179_at,3.63E-02,1.82E-02,2.387241,-4.56776,0.4715131,B3GAT3,"beta-1,3-glucuronyltransferase 3"
222111_at,3.63E-02,1.82E-02,-2.38693,-4.56847,-0.675289,FAM63B,family with sequence similarity 63 member B
232350_x_at,3.63E-02,1.82E-02,2.38691,-4.56852,0.3639187,GPR161,G protein-coupled receptor 161
242593_at,3.64E-02,1.82E-02,-2.386762,-4.56886,-0.6053735,,
226264_at,3.64E-02,1.82E-02,-2.386296,-4.56994,-0.5928621,SUSD1,sushi domain containing 1
208797_s_at,3.64E-02,1.82E-02,2.385918,-4.57081,0.3724732,GOLGA8A,golgin A8 family member A
235089_at,3.65E-02,1.83E-02,-2.385621,-4.57149,-1.3026467,FBXL20,F-box and leucine rich repeat protein 20
221872_at,3.65E-02,1.83E-02,-2.385521,-4.57172,-2.191139,RARRES1,retinoic acid receptor responder 1
226752_at,3.65E-02,1.83E-02,-2.384914,-4.57313,-0.831866,FAM174A,family with sequence similarity 174 member A
239196_at,3.65E-02,1.83E-02,-2.384572,-4.57391,-0.9277785,ANKRD22,ankyrin repeat domain 22
232273_at,3.65E-02,1.83E-02,-2.384521,-4.57403,-0.385812,,
205690_s_at,3.66E-02,1.83E-02,-2.383924,-4.57541,-0.4344998,BUD31,BUD31 homolog
1565149_at,3.66E-02,1.83E-02,2.383906,-4.57545,0.3955766,DYNC2H1,dynein cytoplasmic 2 heavy chain 1
208685_x_at,3.66E-02,1.83E-02,-2.383891,-4.57548,-0.340855,BRD2,bromodomain containing 2
212594_at,3.66E-02,1.83E-02,2.383812,-4.57567,0.976135,MIR4680///PDCD4,microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
213789_at,3.66E-02,1.83E-02,-2.383735,-4.57584,-0.6033379,EBP,emopamil binding protein (sterol isomerase)
207339_s_at,3.66E-02,1.84E-02,-2.383321,-4.5768,-1.3221084,LTB,lymphotoxin beta
206513_at,3.67E-02,1.84E-02,-2.383189,-4.5771,-1.3139561,AIM2,absent in melanoma 2
222282_at,3.68E-02,1.84E-02,2.381505,-4.58098,0.896603,,
241438_at,3.68E-02,1.85E-02,-2.38141,-4.5812,-0.4741024,,
223652_at,3.69E-02,1.85E-02,2.38107,-4.58198,0.7996267,AS3MT,arsenite methyltransferase
200978_at,3.69E-02,1.85E-02,-2.381045,-4.58204,-0.4897019,MDH1,malate dehydrogenase 1
211804_s_at,3.69E-02,1.85E-02,-2.380958,-4.58224,-0.6453545,CDK2,cyclin dependent kinase 2
207435_s_at,3.69E-02,1.85E-02,2.380828,-4.58254,0.4880517,SRRM2,serine/arginine repetitive matrix 2
232486_at,3.69E-02,1.85E-02,2.380787,-4.58264,0.2301349,LRFN1,leucine rich repeat and fibronectin type III domain containing 1
232884_s_at,3.69E-02,1.85E-02,2.380762,-4.58269,0.6726968,ZNF853,zinc finger protein 853
37652_at,3.69E-02,1.85E-02,2.380595,-4.58308,0.3865811,CABIN1,calcineurin binding protein 1
202774_s_at,3.69E-02,1.85E-02,2.380523,-4.58324,0.3297373,SFSWAP,splicing factor SWAP homolog
204398_s_at,3.69E-02,1.85E-02,-2.380182,-4.58403,-0.5767418,EML2,echinoderm microtubule associated protein like 2
232860_x_at,3.69E-02,1.85E-02,-2.380052,-4.58433,-0.5263156,RBM41,RNA binding motif protein 41
201396_s_at,3.69E-02,1.85E-02,2.37995,-4.58456,0.268346,SGTA,small glutamine rich tetratricopeptide repeat containing alpha
238924_at,3.70E-02,1.85E-02,-2.379778,-4.58496,-0.4643085,BMS1P5,"BMS1, ribosome biogenesis factor pseudogene 5"
212687_at,3.70E-02,1.85E-02,-2.379521,-4.58555,-0.3969664,LIMS4///LIMS3///LIMS1,LIM zinc finger domain containing 4///LIM zinc finger domain containing 3///LIM zinc finger domain containing 1
229712_at,3.70E-02,1.86E-02,-2.379381,-4.58587,-0.7096131,SNAPC3,small nuclear RNA activating complex polypeptide 3
1556300_s_at,3.71E-02,1.86E-02,2.378683,-4.58748,1.2225339,SIM1,single-minded family bHLH transcription factor 1
205780_at,3.71E-02,1.86E-02,-2.378537,-4.58782,-1.2883875,BIK,BCL2 interacting killer
211698_at,3.71E-02,1.86E-02,2.378356,-4.58823,0.6176088,EID1,EP300 interacting inhibitor of differentiation 1
225240_s_at,3.71E-02,1.86E-02,-2.378032,-4.58898,-1.0340686,MSI2,musashi RNA binding protein 2
228625_at,3.71E-02,1.86E-02,2.377897,-4.58929,1.1350186,CITED4,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
227833_s_at,3.71E-02,1.86E-02,2.377812,-4.58948,0.668693,MBD6,methyl-CpG binding domain protein 6
210034_s_at,3.71E-02,1.86E-02,-2.377728,-4.58968,-0.5144666,RPL5///SNORD21,"ribosomal protein L5///small nucleolar RNA, C/D box 21"
222768_s_at,3.71E-02,1.86E-02,-2.377687,-4.58977,-0.5339337,TRMT6,tRNA methyltransferase 6
212837_at,3.72E-02,1.87E-02,-2.37737,-4.5905,-0.3824861,FAM175B,family with sequence similarity 175 member B
210214_s_at,3.72E-02,1.87E-02,-2.377258,-4.59075,-0.3255936,BMPR2,bone morphogenetic protein receptor type 2
238079_at,3.72E-02,1.87E-02,-2.377124,-4.59106,-0.5336392,TPM3,tropomyosin 3
205928_at,3.72E-02,1.87E-02,-2.376874,-4.59164,-0.7684105,ZNF443,zinc finger protein 443
1564063_a_at,3.72E-02,1.87E-02,-2.376721,-4.59199,-0.5220697,ATP11B,ATPase phospholipid transporting 11B (putative)
